https://blog.sina.com.cn/s/blog_6943970c0102zqiv.html	丁悦.2015-迷恋你【乐意唱片】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqic.html	麦伟林麦玮婷.2003-流行篇【瑞华】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqib.html	古天乐.2003-MR.COOL【大国文化】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqia.html	群星.2004-心恋 电影原声带【滚石】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqi9.html	张学友.1992-爱、火、花（2025环球MQAUHQCD限量版）【环球】【WAV+…
https://blog.sina.com.cn/s/blog_6943970c0102zqi8.html	包娜娜.1974-长发为君剪【银河唱片】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqi7.html	王瑞霞.2009-多谢!你的爱新歌+精丫喜玛拉雅】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqi6.html	温兆伦.1993-永远是你【飞碟】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqi5.html	群星.2025-临江仙影视剧原声带【东阳欢娱】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqi4.html	顾芮宁.2016-Elaine.Koo【环球】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqi3.html	关淑怡.2022-环球经典礼赞5【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqi2.html	白举纲.2025-荒野爱人【TME影音】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqi1.html	潘玮柏.2003-壁虎漫步（改装版）【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqi0.html	群星.2001-金曲大贏家VOL.3【滚石】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhz.html	侧田.2005-JUSTIN【金牌大风】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhy.html	李雅芳.1974-温暖在心里【银河唱片】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqhx.html	林子娟.2011-心痛阮甘愿【乾坤】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhw.html	吕方.1993-多爱你一天【飞碟】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhv.html	陈子贤.2022-玛丽Mary【华特】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqhu.html	陈慧琳.1996-谁愿放手精选17首【正东】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqht.html	邓小巧.2018-Inner.Voice（EP）【寰亚】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqhs.html	关淑怡.2022-环球经典礼赞4【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhr.html	易烊千玺.2025-楔石（EP）【羊踯躅文化】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqho.html	伍咏薇.1995-不想爱失去【EMI百代】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhn.html	何洁.2015-Double.Double（EP）【华谊兄弟】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqhl.html	唐俪.2016-月娘我问你【豪记】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhk.html	群星.2024-新歌唱兵团【中国文联】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqhj.html	梁朝伟.1989-谁愿（华星40经典）【华星】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhi.html	后弦.2005-古·玩【东升世纪】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhg.html	关淑怡.2021-环球经典礼赞3【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhf.html	邓紫棋.2025-I.AM.GLORIA【GNation】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqhe.html	金城武.1994-温柔超人【福隆唱片】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhd.html	群星.1988-SUPER.REMIX【宝丽金】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhc.html	高胜美.1987-老歌4辑【上格】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqhb.html	王菲.2001-王菲2001.2CD【EMI百代】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqha.html	洪荣宏.2023-你爱听的彼首歌【华特】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqh9.html	余天.1996-最后的爱·从心中走过【新笛】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqh8.html	谷行云.1981-云知道你是谁【风格】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqh7.html	陈松龄.1995-爱到一千年【环星】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqh6.html	群星.2025-雄狮少年音乐剧原声带精选集【广州大剧院】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqh5.html	关淑怡.2021-环球经典礼赞2【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqh4.html	以捷.2025-我有我的小计谋【发现梦想】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqh2.html	林灵.1986-三个字（2007喜玛拉雅复刻版）【海丽唱片】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqh1.html	蔡小虎.2010-问感情【豪记】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqh0.html	凤飞飞.2012-下辈子再唱给您们听5CD【华纳】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgz.html	群星.1983-流行国（台）语发烧热唱2辑【上格】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgy.html	陈百强.1987-梦里人（2025环球MQAUHQCD限量版）【环球】【WAV+CUE…
https://blog.sina.com.cn/s/blog_6943970c0102zqgx.html	蔡佳麟.2017-犹原爱着你【时代创艺】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqgw.html	萧亚轩.2014-不解释亲吻【SONY】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgv.html	谷祖琳.2002-谷祖琳【华纳】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqgu.html	李亚明.1993-放轻松【福茂】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgt.html	符爱铃.1981-献给心爱的人3辑【风格】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqgs.html	关淑怡.2017-环球经典礼赞1【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgq.html	TWINS.2007-TWINS.PARTY.2CD【英皇娱乐】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgp.html	阿妹妹.1999-想【丰华】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqgo.html	群星.2010-最爱民谣辑【GOLDISC】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgn.html	谷行云谷诗蕾符爱铃.1981-与你齐唱NON.STOP.18【风格】【FLAC分轨…
https://blog.sina.com.cn/s/blog_6943970c0102zqgm.html	东方快车.1992-战火【EMI百代】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgl.html	陈百潭.1994-百万金曲2辑【吉马】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqgk.html	邝美云-3【环球】【WVA+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgj.html	温兆伦.1990-没有你之后【娱乐唱片】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgi.html	孙浩.1997-老朋友,你好吗？【英冠文化】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqgh.html	陈慧娴.2025-The.Fabulous.40.Priscilla.LIVE.IN.HONG.KONG.3CD【…
https://blog.sina.com.cn/s/blog_6943970c0102zqgg.html	蔡家蓁.2022-无碍【福茂】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqgf.html	阿杜.2004-醇情歌【海蝶】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqge.html	HOTCHA.2010-我们最爱的新曲+精丫星娱乐】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqgd.html	群星.1987-快乐天堂【百佳唱片NO.33】【滚石】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgc.html	梁咏琪.1998-GIGI【EEI】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqgb.html	王大文.2019-国际太空站【环球】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqga.html	黄妃.2015-无字天书【华特】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqg9.html	方皓玟.2002-DO.YOU.KNOW（引进版）【擎天娱乐】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqg8.html	朱德宝.2019-大海我问你【华特】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqg7.html	邝美云.2017-环球经典礼赞2【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqg5.html	游鸿明.1993-等不及要对你说【歌林】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqg4.html	高枫.1995-丰收【中唱】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqg3.html	群星.1979-粤语流行曲白金唱片精选（LP版）【大华唱片】【WAV+CUE…
https://blog.sina.com.cn/s/blog_6943970c0102zqg2.html	百合二重唱.1994-百万金曲1+2【吉马】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqg1.html	罗敏庄.2006-都市恋歌（2017MQG限量版）【乐意唱片】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqg0.html	黎明.2005-PERHAPS·传奇版【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfz.html	谢莉婷.2020-野花望露【华特】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqfy.html	许景淳.1995-女人哪【滚石】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfx.html	蔡荣祖.2003-久久才见到蔡荣祖精丫BMG】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqfw.html	邝美云.2016-环球经典礼赞1【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfr.html	关心妍.2016-SMILE2CD【星娱乐】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfq.html	冯允谦.2014-The.In-Between【英皇娱乐】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqfp.html	BEYOND.1995-SOUND【滚石】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfo.html	群星.2010-顾嘉辉·首张精选作品专辑4CD（金碟珍藏版）【娱乐唱片】…
https://blog.sina.com.cn/s/blog_6943970c0102zqfn.html	白安.2022-没有人写歌给你过吧【相信音乐】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqfm.html	郑秀文.2007-Show.Mi2007演唱会2CD【东亚】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfl.html	唐艾萱.2003-唐艾萱【新力博德曼】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqfk.html	王识贤.2007-坚强【华特】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfj.html	温兆伦.1987-恋爱故事【娱乐唱片】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfi.html	洪嘉豪.2025-KAHO.LIVE2024(Live)【华纳】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqfh.html	刘美君.1989-REMIXES【现代】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfg.html	彭佳慧.2025-完整的大人【SONY】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqff.html	陈美龄.1982-漓江曲（2005年DSD复刻版）【华星】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfe.html	甄秀珍.1977-一颗情泪（2018飞跃复刻版）【海山】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqfd.html	林一峰.2023-在一起【LYFMUSIC】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqfc.html	谭咏麟.1985-暴风女神Lorelei（宝丽金20世纪光辉印记2024复刻版）…
https://blog.sina.com.cn/s/blog_6943970c0102zqfb.html	许富凯.2017-缝梦【百是时代】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqfa.html	邓丽欣.2005-COLORING【金牌大风】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqf9.html	群星.2014-征婚启事电视原声带【滚石】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqf8.html	赵传.1991-赵传四·粉墨登尘滚石】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqf7.html	群星.2010-金曲娱乐真经典演唱会3CD【娱乐唱片】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqf6.html	吕珊.1999-老歌集（2021MQG限量版）【乐意唱片】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqf5.html	王铮亮.2011-爱的自选【少城时代】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqf4.html	朱俐静.2020-来日方长【SONY】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqf3.html	王杰.1996-哑巴的杰作【华纳】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqf2.html	群星.2018-搭错车音乐剧原声带2CD【相信音乐】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqf1.html	张韶涵.2005-欧若拉（引进版）【福茂】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqf0.html	林淑娟.1996-负心的人·金碟珍藏版【风格】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqez.html	赵英俊.2020-以电影的名义歌唱【奔跑怪物】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqey.html	庄振凯.2017-床头梦【豪记】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqex.html	甄楚倩.1992-YOURSYOLINDA【新艺宝】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqew.html	官恩娜.2010-Being（第2版）【Boombeat】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqev.html	林子祥.1997-DENON.MASTERSONIC·林子祥2辑【EMI百代】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqeu.html	汪明荃.1969-黄金与爱情(2014年新世纪复黑版)【百乐】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqet.html	林子娟.2014-爱真大【美乐帝】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqes.html	陈思安.1995-酒廊情调32首2CD【新雅】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqer.html	张镐哲.1990-走吧！朋友【宝丽金】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqeq.html	李泉.2009-她在北纬26°【当然音乐】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqep.html	群星.1991-宝丽金1990白金精选2辑【宝丽金】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqeo.html	林志美.1988-洒脱【SONY】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqen.html	吴恩琪.2001-吴恩琪【环球】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqem.html	谭咏麟.2025-87演唱会2025升级版3CD【环球】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqel.html	群星.2025-陷入我们的热恋影视原声带【D-JINMUSIC】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqek.html	RUBBERBAND.2010-CONCERT.#1.2CD【金牌大风】
https://blog.sina.com.cn/s/blog_6943970c0102zqej.html	杨乃文.1999-SILENCE【魔岩】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqei.html	祝钒刚.2002-祝钒刚【环球】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqeh.html	王瑞霞.2010-苦海【振扬影音】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqeg.html	彭羚.1997-DENON.MASTERSONIC·未完的小说（2023环球复刻版）【EMI…
https://blog.sina.com.cn/s/blog_6943970c0102zqef.html	光头李进.1995-巴山夜雨【新时代】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqee.html	范玮琪.2006-我们的纪念日【福茂】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqed.html	群星.2025-念无双影视原声带【韶愔音乐】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqec.html	张国荣.1989-告别当年情珍藏版4CD【华星】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqeb.html	马天佑.2021-REINVENTION衫。重奏【Fame.Glory.Production】【FLAC…
https://blog.sina.com.cn/s/blog_6943970c0102zqea.html	徐小凤.1996-金曲精选（2024新世纪MQG限量版）【康艺成音】【WAV+C…
https://blog.sina.com.cn/s/blog_6943970c0102zqe8.html	张玉珊.1995-情人【BMG】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqe7.html	王菲.1992-Coming.Home（宝丽金20世纪光辉印记）（2025再版）【环…
https://blog.sina.com.cn/s/blog_6943970c0102zqe6.html	何炅.2006-自己【中唱】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqe5.html	李蕙敏.1994-Debut（2024MQG限量版）【乐意唱片】【WAV+CUE】
https://blog.sina.com.cn/s/blog_6943970c0102zqe4.html	群星.2021-玲珑电视原声带【智慧大狗】【FLAC分轨】
https://blog.sina.com.cn/s/blog_6943970c0102zqe3.html	洪荣宏.2017-秋风秋雨秋夜情【华特】【FLAC分轨】
